url_baza,url_strony,n_strony,id_oferty,tytul_oferty,link_oferty,oferta_cena,oferta_waluta,oferta_miejscowosc,oferta_rocznik,oferta_przebieg,oferta_pojemnosc,oferta_paliwo
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6107185449,Audi A3,https://www.otomoto.pl/oferta/audi-a3-ID6Fj7W7.html,27900,PLN,Szczecin (Zachodniopomorskie),2011,197575,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108742388,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-audi-1-6-sportback-attraction-ID6FpEX2.html,36500,PLN,Ząbki (Mazowieckie),2010,168000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108740772,Audi A3 2.0 TDI DPF Prime Line,https://www.otomoto.pl/oferta/audi-a3-nowka-2-0-tdi-140km-doinwestowana-bezwypadkowa-ID6FpEvY.html,31900,PLN,Barkowo (Pomorskie),2011,248000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108739220,Audi A3 1.4 TFSI Attraction,https://www.otomoto.pl/oferta/audi-a3-niemiec-sprowadzony-3-dni-kraju-zarejestrowany-w-polsce-bezwypadkowy-ID6FpE7V.html,32898,PLN,Oleśnica (Dolnośląskie),2011,181000,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6105208782,Audi A3 1.6 Sportback S line Sportpaket (plus),https://www.otomoto.pl/oferta/audi-a3-lift-1-6mpi-benzyna-102ps-klimatronik-serwis-biala-piekna-z-niemiec-ID6FaPHo.html,29900,PLN,Ostrów Mazowiecka (Mazowieckie),2009,201000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108260305,Audi A3 1.6 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-1-6tdi-oplacony-ID6FnDxw.html,32900,PLN,Obrowo (Kujawsko-pomorskie),2010,206000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108709077,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-1-6-mpi-zadbany-ID6FpvhL.html,16000,PLN,Łuków (Lubelskie),2006,184700,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6104757164,Audi A3 1.6 FSI Attraction,https://www.otomoto.pl/oferta/audi-a3-najnizszy-przebieg-salon-pl-zadbany-stan-idealny-warszawa-ID6F8Vde.html,22900,PLN,Warszawa (Mazowieckie),2006,133000,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6100580877,Audi A3,https://www.otomoto.pl/oferta/audi-a3-climatronic-czujniki-tempomat-komputer-gwarancja-bezwypadek-aso-ID6ERpLL.html,30499,PLN,Kąty Opolskie (Opolskie),2009,173100,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108697802,Audi A3,https://www.otomoto.pl/oferta/audi-a3-2-0-140-km-cr-s-tronic-sline-alu-serwis-czarny-sufit-ID6FptlU.html,33600,PLN,Jedlińsk (Mazowieckie),2009,228271,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108692051,Audi A3 2.0 TDI Quattro Ambiente,https://www.otomoto.pl/oferta/audi-a3-bezwypadkowy-4x4-ID6FprR9.html,23900,PLN,Chełm (Lubelskie),2007,240499,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6107217922,Audi A3 1.6 Ambition,https://www.otomoto.pl/oferta/audi-a3-1-6mpi-102ps-klimatronik-alus-s-line-sprowadzona-ID6FjgmS.html,13800,PLN,Zwoleń (Mazowieckie),2003,243000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108635372,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-lift-1-6mpi-benzyna-102ps-klimatronik-alu-tempomat-serwis-piekna-z-de-ID6Fpd6Y.html,24900,PLN,Ostrów Mazowiecka (Mazowieckie),2008,242000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6104453298,Audi A3 2.0T FSI Ambition,https://www.otomoto.pl/oferta/audi-a3-2-0-tfsi-sportback-x2-s-line-200km-2009r-ID6F7Faa.html,29999,PLN,Warszawa (Mazowieckie),2009,208000,1984,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108666379,Audi A3 2.0 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-ID6Fplb5.html,23900,PLN,Ostrów Mazowiecka (Mazowieckie),2008,260000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108103699,Audi A3 2.0 TDI Ambiente,https://www.otomoto.pl/oferta/audi-a3-ID6FmYNB.html,8500,PLN,Orzesze (Śląskie),2003,328770,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=2,2,6108100607,Audi A3 1.9 TDI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-1-9-tdi-ID6FmXZJ.html,18999,PLN,Panki (Śląskie),2007,300000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6102451471,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-s-line-ID6EZgoD.html,29900,PLN,Trzebunia (Małopolskie),2009,174111,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108099132,Audi A3 1.9 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-1-9-tdi-105-km-lift-alufelgi-oplacony-niemcy-ID6FmXBV.html,19400,PLN,Krzywaczka (Małopolskie),2005,260000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108888988,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-2-0tdi-170km-skora-grzane-klimatr-parktr-ledy-bixenon-navi-oplaty-gwac-ID6Fqh5y.html,28900,PLN,Elbląg (Warmińsko-mazurskie),2009,263000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108454558,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-ID6Fos4C.html,13200,PLN,Opoczno (Łódzkie),2003,199986,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108396328,Audi A3 2.0 TDI DPF Ambition,https://www.otomoto.pl/oferta/audi-a3-2-0-tdi-170-km-sportback-pelen-serwis-doinwestowana-z-niemiec-ID6FocWq.html,21900,PLN,Wrocław (Dolnośląskie),2006,221000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108885528,Audi A3 1.6 TDI DPF S line Sportpaket,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-3x-s-line-xenon-idealny-stan-ID6FqgbK.html,34900,PLN,Skopanie Osiedle (Podkarpackie),2010,227000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6106452105,Audi A3 3.2 Quattro S tronic,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-r32-3-2l-vr6-250km-4x4-quattro-sline-ID6Fg38Z.html,27700,PLN,Głogoczów (Małopolskie),2005,192000,189,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6107296542,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2-0tdi-140km-sportback-2012r-biala-led-klima-ID6FjAOV.html,38900,PLN,Rogóźnia (Mazowieckie),2012,242200,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108391981,Audi A3,https://www.otomoto.pl/oferta/audi-a3-bardzo-ladna-zadbana-ID6FobNj.html,24900,PLN,Bestwina (Śląskie),2010,188340,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108094526,Audi A3,https://www.otomoto.pl/oferta/audi-a3-8p-1-6-mpi-ID6FmVpE.html,7200,PLN,Rawicz (Wielkopolskie),2003,210000,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6103517446,Audi A3 1.6 TDI Attraction S tronic,https://www.otomoto.pl/oferta/audi-a3-kompletna-ksiazka-serwisowa-serwisowany-w-aso-ID6F3JHM.html,35200,PLN,Gniezno (Wielkopolskie),2011,259772,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108451869,Audi A3 2.0 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2-0-tdi-s-line-170-km-ID6Fornf.html,24200,PLN,Nowy Sącz (Małopolskie),2007,243200,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6105801552,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-ekonomiczny-dynamiczny-ID6FdjUc.html,21900,PLN,Zakopane (Małopolskie),2007,258000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108452436,Audi A3 2.0 TDI DPF Attraction S tronic,https://www.otomoto.pl/oferta/audi-a3-audi-a3-s-line-2-0-ID6Forvo.html,18000,PLN,Bydgoszcz (Kujawsko-pomorskie),2007,328700,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108881247,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-3d-lift-ID6Fqf4H.html,17500,PLN,Szydłowiec (Mazowieckie),2007,334000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6104188987,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-2-0-tdi-cr-dsg-brazowe-skory-zadbana-ID6F6yp5.html,36200,PLN,Warszawa (Mazowieckie),2009,292186,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6100091997,Audi A3 2.0 TDI Attraction DSG,https://www.otomoto.pl/oferta/audi-a3-automat-z-wloch-ID6EPmAB.html,18900,PLN,Przebieczany (Małopolskie),2004,240360,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108451379,Audi A3 1.6 FSI Ambition,https://www.otomoto.pl/oferta/audi-a3-audi-a3-8p-1-6fsi-115-km-ID6Forfl.html,9500,PLN,Biała Podlaska (Lubelskie),2004,273514,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108034683,Audi A3 1.9 TDI Ambiente,https://www.otomoto.pl/oferta/audi-a3-rezerwacja-ID6FmGQr.html,24900,PLN,Sandomierz (Świętokrzyskie),2007,219000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108639657,Audi A3 1.6 TDI DPF Ambiente,https://www.otomoto.pl/oferta/audi-a3-1-rok-gwarancji-w-cenie-auta-zamiana-1-6-diesel-nowy-rozrzad-ID6Fpee5.html,28800,PLN,Świdnica (Dolnośląskie),2010,299000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108385591,Audi A3 1.9 TDI Ambiente,https://www.otomoto.pl/oferta/audi-a3-1-9-105-km-nowe-opony-lift-ID6Foa8f.html,21900,PLN,Płock (Mazowieckie),2009,175000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6101941933,Audi A3 1.6 Attraction,https://www.otomoto.pl/oferta/audi-a3-piekne-audi1-6-102-km-idealny-stan-ID6EX7Qh.html,21950,PLN,Brzesko (Małopolskie),2005,201606,1595,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6106860812,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-6-fsi-tempomat-6-biegow-climatronic-ID6FhLt2.html,11900,PLN,Łódź (Łódzkie),2007,339035,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108875811,Audi A3 1.6 FSI Ambiente,https://www.otomoto.pl/oferta/audi-a3-ID6FqdF1.html,18500,PLN,Olsztyn (Warmińsko-mazurskie),2006,180000,1598,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108876129,Audi A3,https://www.otomoto.pl/oferta/audi-a3-ID6FqdK9.html,33900,PLN,Chełm Śląski (Śląskie),2010,185000,1600,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108383562,Audi A3,https://www.otomoto.pl/oferta/audi-a3-audi-a3-sportback-automat-2-0-diesel-2011-super-stan-ID6Fo9Bv.html,44499,PLN,Warszawa (Mazowieckie),2011,149000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6106548554,Audi A3 2.0 TDI Attraction,https://www.otomoto.pl/oferta/audi-a3-2-0tdi-140km-klimatronik-stan-tech-bdb-zadbany-ID6FgseC.html,18900,PLN,Gdynia (Pomorskie),2008,364000,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108450138,Audi A3,https://www.otomoto.pl/oferta/audi-a3-sprzedam-audi-a3-1-9-ID6FoqWk.html,18000,PLN,Kraków (Małopolskie),2007,350000,1896,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108382127,Audi A3,https://www.otomoto.pl/oferta/audi-a3-1-6tdi-105km-oryg-pakiet-s-line-ID6Fo9en.html,31900,PLN,Ojcowizna (Mazowieckie),2010,240000,1598,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108087345,Audi A3 1.4 TFSI Attraction,https://www.otomoto.pl/oferta/audi-a3-1-4-tfsi-125ps-xenon-led-klima-doinwestowany-pl-ID6FmUxP.html,33500,PLN,Ostrów Mazowiecka (Mazowieckie),2009,200000,1390,Benzyna
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6103514263,Audi A3,https://www.otomoto.pl/oferta/audi-a3-bezwypadkowy-salon-polska-1-wlasciciel-manual-xenony-klimatyzacja-ID6F3ISr.html,17500,PLN,Warszawa (Mazowieckie),2008,230355,1968,Diesel
https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012,https://www.otomoto.pl/osobowe/audi/a3/od-2003?search%5Bfilter_enum_generation%5D=gen-8p-2003-2012&search%5Bfilter_float_year%3Ato%5D=2012&page=3,3,6108864999,Audi A3 1.6 TDI DPF Attraction,https://www.otomoto.pl/oferta/audi-a3-niezawodny-1-6-tdi-ID6FqaQD.html,29800,PLN,Tarnów (Małopolskie),2009,189637,1598,Diesel
